HourDK,GrossConsumptionMWh,Trend,Seasonal24,Seasonal168,Seasonal8760,Remainder,Null_Remainder
2022-05-14 23:00:00,3112.12915,4096.36283698835,-2350.96041361142,-418.601958653011,1871.89249701778,-86.5638117416302,0
2022-05-15 00:00:00,2973.042725,4096.32494078102,1699.54628186764,-535.614656539018,-2263.80155084915,-23.4122902604563,0
2022-05-15 01:00:00,2841.992066,4096.28704457369,705.473898632355,-80.1086664518164,-1850.44968072452,-29.2105300297312,0
2022-05-15 02:00:00,2754.163086,4096.24914836636,423.717099678423,57.9213492313034,-1753.84498487751,-69.8795263985762,0
2022-05-15 03:00:00,2703.640503,4096.21125215902,139.814911639633,78.8986661110604,-1577.11562858175,-34.1686983279342,0
2022-05-15 04:00:00,2689.105407,4096.17335595169,275.072510843776,-44.5671276368252,-1555.76814616587,-81.8051859927964,0
2022-05-15 05:00:00,2658.915466,4096.13545974436,258.988726675509,-127.440835725951,-1462.89704330462,-105.870841389314,0
2022-05-15 06:00:00,2756.374756,4096.09756353703,260.620793376708,-238.913329152055,-1235.58067219925,-125.849599562438,0
2022-05-15 07:00:00,2967.287231,4096.0596673297,208.686214551186,-203.067342216322,-975.703057983675,-158.688250680854,0
2022-05-15 08:00:00,3270.371583,4096.02177112237,8.6999918192614,-0.348587877254855,-698.283512202421,-135.718079861974,0
2022-05-15 09:00:00,3467.509033,4095.98387491504,982.333170508343,-497.659076969577,-994.568033972315,-118.580901481512,0
2022-05-15 10:00:00,3528.373779,4095.94597870771,808.724618446116,-390.802081291261,-821.228342345565,-164.266394516972,0
2022-05-15 11:00:00,3558.053711,4095.90808250038,779.675336556578,-417.066982670353,-676.938943329621,-223.523782056925,0
2022-05-15 12:00:00,3557.519775,4095.87018629305,59.4895561676345,-137.294752726946,-246.081924396122,-214.46329033757,0
2022-05-15 13:00:00,3745.496826,4095.83229008572,-207.579701352458,-176.324818804652,153.947385976309,-120.378329904882,0
2022-05-15 14:00:00,3773.187134,4095.79439387839,-413.649658079879,-214.782217692538,386.961696152405,-81.1370802583892,0
2022-05-15 15:00:00,3714.766113,4095.75649767105,-243.581874074827,-413.47885562499,375.075858660466,-99.0055136316792,0
2022-05-15 16:00:00,3567.682129,4095.71860146372,128.72819891799,-622.97967570521,174.667601135212,-208.452596811768,0
2022-05-15 17:00:00,3745.282593,4095.68070525639,-281.7526321851,-407.030946272247,560.299777175444,-221.91431097448,0
2022-05-15 18:00:00,3765.334839,4095.64280904906,180.37349360032,-771.47605759268,449.994831001064,-189.200237057768,0
2022-05-15 19:00:00,3626.656739,4095.60491284173,2.82354319295631,-895.872065465086,574.872615456908,-150.772267026527,0
2022-05-15 20:00:00,3517.085938,4095.5670166344,-341.341646553379,-938.869487381253,805.288880481594,-103.558825181402,0
2022-05-15 21:00:00,3435.075195,4095.52912042707,-1254.04260817048,-673.525947294977,1343.07449350116,-75.9598634628719,0
2022-05-15 22:00:00,3350.484863,4095.49122421974,-1828.40247843716,-538.066646748044,1680.08021232484,-58.6174483593782,0
2022-05-15 23:00:00,3145.038452,4095.45332801241,-2349.80779968649,-416.002441314866,1886.25140534941,-70.8560403605043,0
2022-05-16 00:00:00,2997.800904,4095.41543180508,1697.41360284614,-492.267531098652,-2217.95515653729,-84.8054430152861,0
2022-05-16 01:00:00,2908.949951,4095.37753559775,705.021766567669,2.6071164787746,-1789.0816952452,-104.974772398992,0
2022-05-16 02:00:00,2859.989868,4095.33963939042,424.693667938781,92.9594544922129,-1683.43613463008,-69.5667591912989,0
2022-05-16 03:00:00,2860.125977,4095.30174318308,141.376906096911,209.104655552788,-1513.69532910286,-71.9619987299006,0
2022-05-16 04:00:00,2898.805542,4095.26384697575,275.28232054681,144.166806140061,-1526.66409703905,-89.2433346236003,0
2022-05-16 05:00:00,3058.073974,4095.22595076842,259.695647605376,232.088592991559,-1426.65469381323,-102.281523552158,0
2022-05-16 06:00:00,3575.120239,4095.18805456109,257.830049531597,492.95224557155,-1155.03232990295,-115.817780761234,0
2022-05-16 07:00:00,4080.38855,4095.15015835376,207.384658772346,838.151680350899,-933.613096011496,-126.684851465497,0
2022-05-16 08:00:00,4335.843995,4095.11226214643,7.57821081670504,1016.29637083065,-683.934952562686,-99.2078962311125,0
2022-05-16 09:00:00,4406.556275,4095.0743659391,978.611283614583,379.433564788032,-969.655471920524,-76.9074674211779,0
2022-05-16 10:00:00,4458.424194,4095.03646973177,811.152536702094,447.112491778754,-759.80791459985,-135.069389612795,0
2022-05-16 11:00:00,4471.632446,4094.99857352444,782.115129829353,395.587210298735,-652.766896218475,-148.301571434086,0
2022-05-16 12:00:00,4409.940918,4094.96067731711,61.3434158990603,615.381207967831,-217.851548224291,-143.892834959692,0
