HourDK,GrossConsumptionMWh,t2m,step_days,Is_Holiday,Day_Monday,Day_Tuesday,Day_Wednesday,Day_Thursday,Day_Friday,Day_Saturday,Day_Sunday,Month_January,Month_February,Month_March,Month_April,Month_May,Month_June,Month_July,Month_August,Month_September,Month_October,Month_November,Month_December
2011-01-28,115245.098511,-1.6457884649999999,27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-01-29,100079.840819,-1.698433675,28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-01-30,96438.304199,-1.9450486,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2011-01-31,116235.145141,-1.3249521125,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,116520.02759,-0.25940913825,31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-02,115288.375247,-0.58922678,32,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-03,114239.44397,-0.9723998899999999,33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-04,112144.010866,-1.337696425,34,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-05,96688.71338,-1.018290205,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-06,93528.23132199999,-0.14349998749999998,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-07,111902.049683,-0.10870287025,37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-08,111810.883055,-0.320658175,38,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-09,110317.644776,-0.68287047,39,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-10,112663.299925,-0.6525001075,40,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-11,110147.616332,-0.013022932500000056,41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-12,97289.888182,0.43971373999999996,42,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-13,96855.019413,0.34303428350000004,43,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-14,117640.001589,0.1873004025,44,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-15,119784.104614,0.20978534499999998,45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-16,118391.489254,0.245505845,46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-17,115193.359861,0.43436632750000004,47,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-18,112866.649536,-0.029204997499999975,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-19,99930.42212,0.2261104425,49,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-20,98481.129753,0.08938231750000003,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-21,118324.285768,-0.363028105,51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-22,119136.032962,0.26184029,52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-23,120157.424928,0.5187534325000001,53,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-24,118759.643799,0.48258168999999995,54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-25,112792.75537,0.006306127999999994,55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-26,98788.046388,-0.600667525,56,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-27,98255.739258,0.15515236249999997,57,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2011-02-28,113245.010135,0.56479342575,58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-03-01,113909.544557,0.56811157625,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-02,114388.042971,0.6971356675,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-03,114338.446047,0.998385875,61,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-04,109350.192872,1.029486436,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-05,93083.448245,0.9986345590000001,63,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-06,90539.578978,0.6901631125000001,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-07,107695.800903,0.7241369099999999,65,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-08,108091.035401,0.9407940525,66,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-09,111443.95581099999,0.9586342999999999,67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-10,113229.841676,1.16440614,68,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-11,106443.414796,1.1202633875,69,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-12,90517.679811,1.0438099324999999,70,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-13,86695.954837,1.1228735425,71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-14,104609.824218,1.09534598,72,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-15,107146.39782700001,1.2905507274999999,73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-16,109355.40429800001,1.19989404925,74,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-17,109689.878541,1.1218123375,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-18,105599.273441,0.8365062125,76,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-19,89262.552123,1.082015395,77,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-20,86193.491824,1.44937883175,78,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-21,103932.322025,1.48005274675,79,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-22,101695.207152,1.1567641025,80,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-23,102332.622436,1.0081497685,81,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-24,102179.309573,1.0096762835,82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-25,100112.558837,1.49812776175,83,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-26,86862.659181,2.0902541425,84,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-27,84834.206603,2.1272544375,85,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-28,99437.16540700001,2.3058272325,86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-29,103181.024413,2.6440669249999997,87,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-30,101872.753542,2.88210065,88,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-03-31,105253.493406,2.905365625,89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-04-01,98073.658201,2.990523425,90,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-02,82627.682491,3.076106975,91,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-03,80185.909424,3.313048025,92,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-04,95978.841431,3.17418595,93,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-05,102214.990969,3.624300075,94,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-06,101996.923098,4.052655225,95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-07,100690.009645,3.9791081000000004,96,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-08,98729.358033,4.046105875,97,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-09,81344.598389,4.036436425,98,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-10,76899.997803,4.014997375,99,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-11,93802.07837,4.45482435,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-12,101410.618287,4.517930874999999,101,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-13,101842.69617,4.7747342249999996,102,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-14,99199.99804800001,5.0198203,103,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-15,93396.111692,5.667858525,104,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-16,81604.74878,5.746749074999999,105,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-17,77481.200194,5.8460129,106,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-18,91853.819822,5.65965575,107,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-19,91737.411626,5.5722619,108,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-20,90512.519409,5.5395434,109,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-21,75885.032224,5.63645305,110,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-22,72717.026488,5.906441825,111,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-23,73122.305481,6.21764665,112,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-24,69898.265628,6.3892465000000005,113,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-25,73355.491884,6.393362525,114,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-26,91017.64679,6.03971245,115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-27,93743.06774900001,6.27810545,116,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-28,94119.84058,6.602102725,117,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-29,90678.991573,6.992799075,118,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-04-30,77975.96204,7.400078125,119,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-01,76961.296139,7.703714124999999,120,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-02,93294.986453,7.5972843999999995,121,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-03,97190.465698,7.376027625000001,122,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-04,96232.472047,7.51529385,123,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-05,76760.049324,7.925871324999999,124,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-06,91620.630129,8.3513123,125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-07,78235.75354,8.348499499999999,126,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-08,76477.99823,8.3498375,127,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-09,92500.104553,8.794712525,128,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-10,94221.05237,8.9748514,129,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-11,94944.271729,9.175354425,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-12,94173.673464,9.1881639,131,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-13,90078.792971,9.56789225,132,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-14,78584.067503,9.825576250000001,133,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-15,76481.240299,9.8918335,134,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-16,93900.663205,9.779741,135,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-17,95085.13904,9.802782875,136,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-18,94708.168088,9.84463725,137,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-19,91948.150756,9.68459975,138,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-20,75421.553406,9.89111025,139,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-21,73162.53271500001,10.154298,140,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-22,74328.633239,10.366267,141,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-23,91214.442505,10.42964825,142,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-24,94778.070068,10.68471375,143,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-25,93624.731933,10.82370575,144,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-26,93804.509401,11.120663125,145,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-27,91757.53234800001,11.61610675,146,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-28,78427.13092,11.765506,147,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-29,77096.682374,12.0014425,148,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-30,91039.07709199999,11.984234749999999,149,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-31,92866.097288,12.171393875,150,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-06-01,91352.333984,12.2430385,151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-02,75890.466062,12.133752625,152,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-03,79524.667845,12.079715499999999,153,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-04,73233.549077,12.1944855,154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-05,71550.889036,12.44758175,155,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-06,92764.977357,12.5369955,156,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-07,95173.655885,12.5487945,157,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-08,95674.430541,12.375729875,158,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-09,93876.664061,12.466626999999999,159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-10,88332.878051,12.848774375,160,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-11,74636.746275,12.83367975,161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-12,69685.812803,12.98122425,162,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-13,74459.226746,13.38482975,163,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-14,89652.606197,13.27724225,164,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-15,90160.67212,13.42449625,165,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-16,92166.260499,13.2132845,166,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-17,88157.395386,12.885694,167,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-18,75205.890872,13.091509375000001,168,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-19,72884.784119,13.2762055,169,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-20,90360.582213,13.295947,170,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-21,90829.71954600001,13.29210125,171,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-22,91863.779907,13.634155,172,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-23,91331.281374,13.59968275,173,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-24,88088.69140899999,13.625292125,174,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-25,73871.791503,13.90433975,175,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-26,72542.887571,14.19877825,176,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-27,90625.675047,14.184812875,177,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-28,92406.310304,14.16030125,178,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-29,94088.62951299999,14.212116375,179,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-30,95256.290649,14.21360025,180,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-01,90484.405394,14.572621,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-02,78314.40265,14.98163925,182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-03,75559.994503,16.199161,183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-04,91876.59057500001,17.619450999999998,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-05,93157.626101,17.77894925,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-06,92882.596554,18.523753499999998,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-07,92302.167236,18.08186725,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-08,89568.468382,17.0616745,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-09,74643.779847,16.93879,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-10,70784.939329,17.166037250000002,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-11,87599.745176,16.80710375,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-12,87852.337098,16.63876525,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-13,90121.641844,16.742372375000002,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-14,91265.76868000001,16.48429875,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-15,84272.966433,16.251790874999998,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-16,70013.047,16.238381750000002,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-17,69886.949219,16.423469,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-18,80422.032412,16.63601225,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-19,80633.858092,16.788466,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-20,80117.220031,16.77498675,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-21,81221.295167,17.215006250000002,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-22,83107.601867,17.31719575,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-23,73241.022216,17.364693250000002,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-24,70389.626712,17.372785625,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-25,80963.763917,17.265514,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-26,80864.987911,17.34436175,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-27,80624.03015400001,17.3730275,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-28,81545.830995,17.622816,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-29,81125.372435,17.5170265,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-30,72571.532957,17.297263,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-31,71682.229069,17.2712735,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-01,85545.814269,17.07097575,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-02,86833.393067,17.11901275,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-03,87007.789248,16.84922575,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-04,87653.619566,16.91803525,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-05,86312.215696,17.124928875000002,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-06,73835.775146,17.018882,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-07,74066.075381,16.95614325,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-08,90053.109866,17.096616,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-09,92539.84314,17.053381,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-10,93064.88794,16.96782275,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-11,94978.356201,16.65704475,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-12,89784.233154,16.697533749999998,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-13,77151.59204,16.949189875,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-14,76035.737306,17.043589,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-15,93700.932249,16.98992625,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-16,94452.855715,16.684171,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-17,95502.198238,16.47956125,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-18,95376.730226,16.635547250000002,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-19,93265.019286,16.51420225,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-20,71235.622548,16.0055145,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-21,76688.298031,16.00834175,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-22,94611.375365,15.8500095,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-23,95745.592168,15.937766749999998,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-24,97156.422121,15.978510250000001,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-25,97702.277099,15.9101745,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-26,94814.360598,15.9897285,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-27,81021.478277,15.697235875,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-28,77962.591798,15.45640575,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-29,96052.397341,15.5885085,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-30,96758.919314,15.661310999999998,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-31,96060.311766,16.056577375,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-09-01,95976.046143,15.49576075,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-02,92889.740603,15.0496185,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-03,79792.298949,15.110666499999999,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-04,79309.737119,15.140778,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-05,96743.16089099999,15.09387025,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-06,98281.805296,14.851093125,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-07,98178.441771,14.7351185,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-08,98001.12390199999,14.51928225,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
